x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,Gesture
0,0,0.072618604,0.021493584,0.124146342,0.078940809,0.151234597,0.129010797,0.155607015,0.170173585,0.122905463,0.036542118,0.116397977,0.182403862,0.108561933,0.265180171,0.102187812,0.325929344,0.072602108,0.025090814,0.06441462,0.196323097,0.060623646,0.29707557,0.057564735,0.3694278,0.023314655,0.029750228,0.021899641,0.18698138,0.022868186,0.282931805,0.02062133,0.352212012,-0.019618601,0.046364456,-0.018826723,0.162619233,-0.014527887,0.241186798,-0.014806896,0.303126693,Pitch_Forward
0,0,0.052805424,0.018993437,0.102045283,0.011487186,0.132930472,-0.003467679,0.132323936,-0.024856091,0.102677599,-0.132944465,0.100343749,-0.057839513,0.089043751,0.017268956,0.076030686,0.073476613,0.052813709,-0.153645068,0.041344419,-0.05704546,0.030335724,0.022629261,0.019428253,0.079828203,0.003330633,-0.144456863,-0.008515909,-0.040972203,-0.013661042,0.029413342,-0.017476484,0.075015843,-0.039186433,-0.119472325,-0.047133327,-0.041094929,-0.050283432,0.014181554,-0.052011602,0.045592427,Pitch_Forward
0,0,0.074798822,0.034102231,0.126184106,0.093675822,0.149718225,0.146358967,0.156060517,0.184555352,0.123713255,0.041981816,0.116938263,0.192372859,0.111462384,0.281332493,0.107025117,0.350193322,0.072638661,0.024237812,0.066663027,0.200190544,0.062547147,0.307099402,0.058724821,0.385812342,0.022605419,0.025006294,0.021764338,0.19020915,0.022946462,0.29017365,0.021804601,0.361103714,-0.019851625,0.038543344,-0.018449008,0.156793177,-0.011799023,0.236216605,-0.009447739,0.298769355,Pitch_Forward
0,0,0.065922201,0.037886113,0.113913029,0.112907588,0.128510445,0.199422896,0.130000949,0.267998874,0.120564967,0.078496993,0.114021331,0.238254607,0.105008721,0.339292645,0.097256839,0.41979754,0.069734097,0.060278296,0.064957276,0.256337523,0.05626899,0.379108667,0.047611773,0.467135072,0.017824322,0.062243283,0.01643458,0.250115633,0.014765233,0.366089284,0.011860102,0.444930315,-0.026897609,0.07789135,-0.022981375,0.218746543,-0.017910779,0.309846818,-0.01691106,0.37949419,Pitch_Forward
0,0,0.050413698,0.022474229,0.096860483,0.020133674,0.130284145,0.01247555,0.157631412,0.010466099,0.123854533,-0.097800225,0.122855738,0.001133621,0.11418651,0.073949635,0.108112887,0.12635839,0.082297698,-0.121033788,0.080688104,0.00964427,0.074718818,0.102898657,0.069809303,0.167739689,0.038823798,-0.12093848,0.038975909,0.003226936,0.037349105,0.09145546,0.036202148,0.15007621,-0.002814934,-0.104227275,0.003370523,-0.008382678,0.00738813,0.061009407,0.010963634,0.107425928,Pitch_Forward
0,0,0.045430809,0.020514011,0.090437919,0.029845297,0.118204296,0.035654426,0.140647024,0.04238832,0.125013918,-0.088379443,0.117007643,0.026407838,0.101660103,0.111317933,0.093705744,0.174387753,0.079291254,-0.118213177,0.06805101,0.040652514,0.055516094,0.144147277,0.049671859,0.211847603,0.032755658,-0.11971885,0.029791906,0.02695787,0.023574069,0.129913867,0.021337181,0.197303414,-0.010239601,-0.10069868,-0.002431989,0.012490869,0.000359744,0.096523225,0.004060984,0.153600812,Pitch_Forward
0,0,0.064108521,0.0346241,0.109576792,0.101364374,0.123918176,0.165487707,0.125446647,0.201007843,0.120622784,0.056100965,0.112691253,0.204189479,0.104511261,0.296979725,0.095230669,0.371835113,0.074933916,0.034856558,0.068474263,0.217730701,0.061969578,0.326819956,0.057051286,0.406467259,0.028696001,0.036466986,0.029409781,0.215242326,0.026908204,0.315977633,0.022328347,0.384631455,-0.010696262,0.053593099,-0.00241068,0.188436329,0.002668917,0.271518528,0.003214359,0.334825933,Pitch_Forward
0,0,0.05219394,0.018837422,0.088889688,0.032979876,0.105298519,0.056332141,0.105490535,0.08767584,0.104793787,-0.080795258,0.101718247,0.015221864,0.093844414,0.089655131,0.089161396,0.142875522,0.059671253,-0.097296655,0.057964265,0.026205093,0.056085199,0.116984457,0.055533171,0.180420846,0.014450908,-0.089368343,0.013981819,0.032568842,0.018818319,0.118258148,0.02335313,0.174263746,-0.025656462,-0.065392464,-0.022176087,0.027885705,-0.014518172,0.092879385,-0.005846083,0.13624379,Pitch_Forward
0,0,0.051833823,0.021155,0.093172267,0.03101337,0.118950054,0.038522899,0.127481803,0.045950472,0.104770735,-0.086849451,0.103843257,0.007396758,0.097132698,0.085858643,0.09385775,0.145130336,0.060282335,-0.102754593,0.059831366,0.026374102,0.058260247,0.119539499,0.058710948,0.186926365,0.016453788,-0.095031291,0.016482174,0.029995799,0.01975058,0.117552578,0.024177119,0.177879095,-0.022590086,-0.072998464,-0.01988855,0.018952668,-0.014059961,0.084887743,-0.006711349,0.13122195,Pitch_Forward
0,0,0.053863302,0.013087749,0.100775108,0.035114288,0.13003929,0.057156324,0.149619296,0.073130727,0.120562956,-0.055850714,0.12180759,0.072052419,0.119097725,0.157099724,0.11978586,0.221306324,0.076806501,-0.076229036,0.079319343,0.086508989,0.078860179,0.189586043,0.081220374,0.26309514,0.033532873,-0.072006643,0.038643703,0.085246623,0.043646023,0.18271178,0.048128024,0.251900673,-0.005082235,-0.051902533,0.002907395,0.073381066,0.010091648,0.14994067,0.017307296,0.205763459,Pitch_Forward
0,0,0.056386381,0.015442401,0.103582978,0.027692646,0.132254273,0.04088977,0.151932955,0.059583575,0.12634328,-0.081216842,0.129507214,0.032014877,0.123286843,0.115705818,0.12173748,0.177847773,0.083056927,-0.098854512,0.084194243,0.054976076,0.084874481,0.158190459,0.089847386,0.229353517,0.038840935,-0.091514856,0.042841136,0.059020847,0.04719919,0.158161253,0.052816659,0.224648744,-0.001598418,-0.067468733,0.007012516,0.046173722,0.013399333,0.121432334,0.019991577,0.172354072,Pitch_Forward
0,0,0.0625958,0.022272706,0.116368264,0.009968579,0.155593753,-0.00623852,0.199513942,-0.021387726,0.129628778,-0.112126678,0.137360454,-0.003709793,0.137968302,0.080488145,0.139291406,0.139957428,0.084955275,-0.125127763,0.093424469,0.021269977,0.098388672,0.125603735,0.101273388,0.195737481,0.042073682,-0.11089316,0.052240774,0.029157519,0.06118001,0.128271461,0.067088068,0.194086194,0.002783418,-0.080672383,0.016582876,0.022023797,0.027883083,0.096027613,0.037495643,0.144904137,Pitch_Forward
0,0,0.059995264,0.012760609,0.115875691,0.016555905,0.155979514,0.009855688,0.194173098,-0.005510151,0.130921334,-0.064568967,0.134539992,0.06844753,0.133756191,0.155254602,0.135288745,0.222215831,0.08799538,-0.082010925,0.09259066,0.084303796,0.095757395,0.186757445,0.098627061,0.259321332,0.043601707,-0.074192911,0.051722482,0.084760368,0.059982166,0.182434797,0.065583646,0.25175184,0.003092691,-0.049628645,0.014359474,0.069844842,0.023798794,0.143962801,0.031669602,0.198019624,Pitch_Forward
0,0,0.050704747,0.0098176,0.101441681,-0.004217565,0.136382103,-0.026389837,0.164389461,-0.0503214,0.120743275,-0.113973737,0.123020113,0.010025799,0.114851236,0.094804883,0.109512776,0.158142567,0.076582342,-0.132340819,0.07691142,0.019012809,0.071873352,0.120030522,0.068506151,0.191569448,0.031161606,-0.124563068,0.034827724,0.012481511,0.035027981,0.108822703,0.035317793,0.1750772,-0.011222601,-0.097842485,-0.001770735,-6.50E-05,0.004450813,0.073514104,0.008415118,0.125128627,Pitch_Forward
0,0,0.05801484,0.010057926,0.109977484,0.015575111,0.141583502,0.012441516,0.161820412,0.007109284,0.128994942,-0.069077283,0.117381245,0.076064289,0.106702954,0.163408101,0.103537649,0.229627311,0.083577484,-0.096175075,0.073952466,0.079916537,0.068865329,0.182772398,0.068174183,0.256583154,0.037841558,-0.09615308,0.035483196,0.070240676,0.035735637,0.171763241,0.037372813,0.243570805,-0.003923416,-0.077117503,0.001271814,0.046070099,0.005319372,0.126703084,0.010017157,0.183466017,Pitch_Forward
0,0,0.051480994,0.005404413,0.093809247,-0.032406926,0.118090779,-0.088689983,0.126023859,-0.156014085,0.077533349,-0.122738004,0.092233151,-0.18466568,0.096887261,-0.232655644,0.101655513,-0.278184801,0.043495968,-0.143417418,0.055829912,-0.216615081,0.06164816,-0.271852165,0.068196967,-0.323469132,0.007617921,-0.142560542,0.014499724,-0.211001158,0.01911746,-0.262324393,0.025341243,-0.310404539,-0.028177544,-0.124913812,-0.024698317,-0.178144693,-0.021780208,-0.219739318,-0.017893195,-0.260351539,Pitch_Backward
0,0,0.051066294,0.00014776,0.095217407,-0.03232789,0.12609607,-0.067575097,0.142310649,-0.111593843,0.083810151,-0.112680972,0.10215795,-0.167057216,0.106152534,-0.196349651,0.104188561,-0.212068737,0.045932829,-0.130135775,0.054555222,-0.194526523,0.056801796,-0.223579466,0.05639255,-0.239224225,0.005034134,-0.121386588,0.003536373,-0.163226306,0.005200803,-0.195144147,0.006300271,-0.217776358,-0.035980836,-0.094370961,-0.045355372,-0.133894503,-0.046145976,-0.15673852,-0.047755711,-0.17535606,Pitch_Backward
0,0,0.059179813,0.013615847,0.101233736,-0.018969834,0.125633672,-0.061499894,0.131048128,-0.127659142,0.084349707,-0.127270699,0.099668518,-0.195123792,0.102550283,-0.250853956,0.105844155,-0.304015994,0.043911129,-0.14425993,0.054772601,-0.225110948,0.056653291,-0.287507057,0.062358424,-0.354574502,0.002723455,-0.140157819,0.004652992,-0.205583394,0.0053965,-0.263686955,0.007413015,-0.318704963,-0.038430497,-0.118508339,-0.040376097,-0.169206917,-0.040357128,-0.211086333,-0.041656688,-0.257703781,Pitch_Backward
0,0,0.051105171,0.020028055,0.091120005,0.004928172,0.119439512,-0.019237995,0.140261173,-0.062575817,0.08511126,-0.080930769,0.10397464,-0.129120111,0.108338475,-0.161103129,0.107199043,-0.183428407,0.049107671,-0.10392791,0.060608178,-0.160422444,0.063218325,-0.192269683,0.063176244,-0.217470646,0.009292364,-0.102137029,0.011819959,-0.137745738,0.013392538,-0.172551751,0.011830449,-0.201705813,-0.031409085,-0.080461025,-0.035969436,-0.104456961,-0.037507489,-0.128617048,-0.042199165,-0.154197097,Pitch_Backward
0,0,0.066987783,0.017628551,0.109971583,-0.015745282,0.133063763,-0.062349319,0.137188256,-0.129776537,0.093104631,-0.129910588,0.115108043,-0.205560952,0.118791312,-0.278344393,0.119353771,-0.343798339,0.051973298,-0.141763747,0.067666948,-0.241885573,0.071179062,-0.325778782,0.076451153,-0.406297863,0.010843724,-0.134466112,0.019324288,-0.217064083,0.021583676,-0.295090973,0.023560703,-0.361500561,-0.029588789,-0.11396718,-0.025589615,-0.166897357,-0.023553401,-0.217422366,-0.023893654,-0.268940806,Pitch_Backward
0,0,0.041680098,0.016669929,0.074774265,-0.000257909,0.095952898,-0.031198204,0.102988273,-0.076767623,0.071460485,-0.084651113,0.089261651,-0.137998044,0.095667779,-0.182143331,0.10277465,-0.223895967,0.044707596,-0.102070868,0.058261544,-0.163835645,0.066242754,-0.212631226,0.075792193,-0.259837866,0.015366614,-0.102754593,0.022941679,-0.15906918,0.029815823,-0.202461481,0.037242383,-0.243079126,-0.014554799,-0.092928648,-0.009554863,-0.133742213,-0.005671561,-0.166671634,-0.001851022,-0.202573538,Pitch_Backward
0,0,0.044111371,-5.53E-05,0.081277192,-0.041540504,0.101679653,-0.096012771,0.113969445,-0.154108942,0.064785182,-0.123834729,0.076811314,-0.189836144,0.079907954,-0.237448573,0.082919359,-0.283322573,0.035209477,-0.138163269,0.04559803,-0.214370131,0.050445259,-0.267753005,0.05506596,-0.318565428,0.004538506,-0.133817077,0.009180844,-0.204935789,0.013437808,-0.255016923,0.01811114,-0.301699042,-0.026096582,-0.116460562,-0.022600636,-0.171571314,-0.01958172,-0.211648762,-0.016487747,-0.250870824,Pitch_Backward
0,0,0.045276612,0.003559113,0.085753709,-0.031412125,0.106560767,-0.082021117,0.115499765,-0.142876267,0.06955269,-0.126164317,0.08251375,-0.201179206,0.086016059,-0.255349576,0.089197099,-0.307146549,0.039298356,-0.14323777,0.05094105,-0.232749999,0.056939572,-0.295590222,0.063034624,-0.356199384,0.008512706,-0.141558766,0.014460564,-0.221417606,0.020089954,-0.277469993,0.025821745,-0.328175873,-0.022051275,-0.126532316,-0.018373325,-0.188849032,-0.013987392,-0.231239438,-0.009219676,-0.270786166,Pitch_Backward
0,0,0.04091844,-2.80E-05,0.078168541,-0.026439846,0.097829193,-0.063285887,0.100190759,-0.110567093,0.062607825,-0.098958611,0.072678626,-0.157353461,0.073518962,-0.195839107,0.07376647,-0.234147727,0.035713702,-0.107069135,0.042405784,-0.175297201,0.043637574,-0.220450759,0.044820845,-0.265545785,0.008523971,-0.099785984,0.009073108,-0.160742283,0.009132802,-0.200558245,0.010304332,-0.242020547,-0.018062472,-0.08159107,-0.020253628,-0.126016796,-0.021403253,-0.157028675,-0.021724671,-0.190304697,Pitch_Backward
0,0,0.045588672,-0.001748621,0.085871339,-0.042178869,0.106088638,-0.092681587,0.112721801,-0.147398531,0.075150341,-0.136151314,0.0876064,-0.218527734,0.089897513,-0.27445519,0.091397643,-0.327575982,0.046906233,-0.147356212,0.057124197,-0.243321896,0.061624169,-0.305920184,0.065954655,-0.365216643,0.018655241,-0.139164388,0.02419436,-0.22407937,0.028656811,-0.280870855,0.032816738,-0.334126353,-0.009182364,-0.11756742,-0.006932825,-0.179867744,-0.004636288,-0.222828329,-0.002532899,-0.266097724,Pitch_Backward
0,0,0.044416249,0.008158684,0.079999179,-0.018751681,0.100844532,-0.060512483,0.104547799,-0.110098064,0.065582603,-0.09247613,0.080213547,-0.142098427,0.084384173,-0.180724263,0.088624775,-0.216492832,0.039907813,-0.105065167,0.050348014,-0.160329938,0.055421829,-0.201964915,0.060832918,-0.241337121,0.012515992,-0.100741327,0.017805845,-0.150109649,0.022274762,-0.189220488,0.027007222,-0.228417635,-0.015025854,-0.086094081,-0.014024287,-0.125455439,-0.013017893,-0.158364475,-0.011752874,-0.193977475,Pitch_Backward
0,0,0.037877321,0.008516669,0.072403908,-0.017925858,0.082270205,-0.0614115,0.066049963,-0.096781909,0.071223974,-0.116675138,0.080824673,-0.180758178,0.081941128,-0.227962792,0.083279818,-0.273896575,0.044435352,-0.126526237,0.052195221,-0.203094602,0.053753823,-0.256385326,0.055598676,-0.307743669,0.01745376,-0.117124081,0.02031976,-0.185228229,0.021102518,-0.231222272,0.021681279,-0.276194692,-0.009804189,-0.096107423,-0.010242432,-0.144217968,-0.010659218,-0.176328838,-0.011081666,-0.210976303,Pitch_Backward
0,0,0.041280389,0.003924608,0.078964293,-0.024190545,0.092221379,-0.067497969,0.085398108,-0.117635608,0.079400539,-0.127272248,0.091520607,-0.203652143,0.093607843,-0.254542887,0.095654368,-0.303740352,0.053011626,-0.138611317,0.06288594,-0.227290571,0.066289574,-0.285417378,0.069819629,-0.340787768,0.025794566,-0.131299078,0.030370921,-0.211317599,0.032866329,-0.261530042,0.035520613,-0.309537053,-0.001658559,-0.111183584,-0.000505596,-0.168424487,0.00082761,-0.205314159,0.002426118,-0.243497729,Pitch_Backward
0,0,0.044719875,0.010484993,0.078139126,-0.020320535,0.098082483,-0.062200725,0.10878849,-0.113423944,0.065490931,-0.082558334,0.079522878,-0.124728382,0.085067987,-0.160169661,0.089641601,-0.19023627,0.04020068,-0.095866144,0.050349355,-0.143517911,0.055835456,-0.181250572,0.061778843,-0.215137959,0.01314351,-0.093147635,0.017752051,-0.132018507,0.022394598,-0.167741299,0.026928902,-0.200995207,-0.014418304,-0.077746749,-0.012584478,-0.107568204,-0.010891438,-0.136248469,-0.00973773,-0.167541027,Pitch_Backward
0,0,0.043754637,0.002720058,0.082149357,-0.036263525,0.102778792,-0.088100016,0.107610375,-0.143058062,0.066129744,-0.109270155,0.080469221,-0.172277749,0.085947245,-0.21715802,0.091442108,-0.259818852,0.03983143,-0.123280764,0.053121984,-0.196474254,0.060334176,-0.247531593,0.066970915,-0.295032918,0.012184769,-0.118408322,0.019880086,-0.182659447,0.026447594,-0.227669477,0.033144295,-0.270568728,-0.015494168,-0.100586653,-0.011470884,-0.14773643,-0.008761287,-0.183249295,-0.005885869,-0.219175398,Pitch_Backward
0,0,0.046306401,-0.005680501,0.087925106,-0.053866506,0.109513789,-0.110767663,0.114984363,-0.170053482,0.074890435,-0.141519248,0.089931339,-0.218626857,0.094316334,-0.271322191,0.097728521,-0.322168291,0.047715425,-0.155954182,0.060526937,-0.242623329,0.067381173,-0.301219761,0.073502839,-0.355974495,0.019824117,-0.151129425,0.026592225,-0.229073286,0.03328383,-0.281475365,0.040047795,-0.331579924,-0.008820266,-0.132573664,-0.004354566,-0.19281739,-0.00057444,-0.234299958,0.003330737,-0.275684357,Pitch_Backward
0,0,0.048931718,-0.011093736,0.089758426,-0.063735843,0.110491544,-0.123624861,0.116535336,-0.186094701,0.079164088,-0.162396371,0.093577504,-0.244743049,0.097662687,-0.299680352,0.100859523,-0.352569461,0.052535981,-0.175109208,0.065027744,-0.266446888,0.07235235,-0.329521358,0.07846871,-0.389328808,0.024342597,-0.16747129,0.03055954,-0.250799537,0.038582861,-0.30819416,0.046124011,-0.363431782,-0.005078137,-0.146064639,-0.000546426,-0.210376024,0.00420326,-0.255910754,0.008555263,-0.30172646,Pitch_Backward
0,0,0.037819296,0.007459342,0.072643906,-0.018775344,0.078444391,-0.067236662,0.062227279,-0.110807419,0.068442702,-0.119352639,0.078687549,-0.175447285,0.079245448,-0.217326581,0.080396652,-0.259303629,0.041730106,-0.131370604,0.050552338,-0.195577502,0.0515984,-0.242025077,0.052769125,-0.286875188,0.013885945,-0.12404269,0.018157393,-0.181710005,0.019319177,-0.221084833,0.020293415,-0.260374546,-0.015792251,-0.105893075,-0.01253736,-0.148961306,-0.011504054,-0.178942919,-0.011510968,-0.211470544,Pitch_Backward
0,0,0.030913413,0.010043859,0.061297953,-0.005105793,0.062286019,-0.048265576,0.046505004,-0.088245571,0.06263566,-0.100155115,0.072987109,-0.139596641,0.072164655,-0.170104444,0.070736557,-0.198361993,0.034867525,-0.119319856,0.041385651,-0.163529694,0.041662157,-0.192433655,0.043492943,-0.215493798,0.006568611,-0.116927266,0.008638084,-0.158191264,0.009686351,-0.183583796,0.012057006,-0.204528272,-0.022052765,-0.099207461,-0.022007316,-0.139734626,-0.0218606,-0.160889447,-0.020604253,-0.17865926,Pitch_Backward
0,0,0.034230828,0.007426083,0.067205966,-0.00346595,0.074191242,-0.030089557,0.055630177,-0.05521065,0.069965392,-0.123569965,0.075294852,-0.108090103,0.071246833,-0.083752871,0.061288476,-0.069005072,0.038696557,-0.14081049,0.0380404,-0.12540853,0.03639558,-0.103679895,0.032079309,-0.096824825,0.006558567,-0.130849719,0.005747169,-0.112068355,0.008085549,-0.094529033,0.009169161,-0.095004678,-0.023545653,-0.103442371,-0.026783645,-0.09716934,-0.022490829,-0.088523924,-0.017138064,-0.093217731,Pitch_Backward
0,0,0.030674994,0.012211144,0.062592179,-0.006881833,0.069479823,-0.047655642,0.057236284,-0.08268857,0.064700127,-0.092586815,0.073403567,-0.138061225,0.073256522,-0.16811204,0.069084227,-0.18094027,0.036346287,-0.114375174,0.042557269,-0.166489184,0.042818606,-0.192987859,0.041428685,-0.195552945,0.007110864,-0.111242592,0.009393662,-0.153639257,0.010700285,-0.178184927,0.011787206,-0.185782909,-0.021516502,-0.092156112,-0.023313195,-0.126353025,-0.023823947,-0.146253705,-0.024578959,-0.156612515,Pitch_Backward
0,0,0.042782217,0.013666093,0.076407462,-0.011658907,0.082689166,-0.056189895,0.066554219,-0.099572182,0.070055038,-0.108564317,0.081795692,-0.159403682,0.084305376,-0.199582279,0.086322904,-0.238579154,0.042801559,-0.11808908,0.053343356,-0.181329668,0.056210399,-0.22409004,0.059256434,-0.266210645,0.014936417,-0.110212088,0.020281941,-0.167550325,0.023377925,-0.205620766,0.025080502,-0.241866708,-0.013818443,-0.091464579,-0.010131657,-0.130089641,-0.008620948,-0.159971595,-0.008438528,-0.192312598,Pitch_Backward
0,0,0.0406169,0.008407295,0.067343503,-0.020013154,0.079553962,-0.058696568,0.093066037,-0.109750569,0.065976828,-0.110626817,0.076415718,-0.165103793,0.079235375,-0.206540287,0.082487911,-0.245075941,0.040034413,-0.120720387,0.047484159,-0.183490217,0.051357895,-0.227053344,0.055939108,-0.270732731,0.012622118,-0.113359272,0.015656769,-0.168082118,0.019346356,-0.207204103,0.022234559,-0.24423635,-0.015350163,-0.093353748,-0.014231652,-0.134363174,-0.012711883,-0.16523236,-0.012128323,-0.196341693,Pitch_Backward
0,0,0.04216665,0.002261162,0.076081961,-0.030743897,0.091197729,-0.079213619,0.108337194,-0.12707448,0.070872039,-0.120039046,0.083857358,-0.184398115,0.086963922,-0.23069793,0.089617014,-0.275172174,0.045610338,-0.13057524,0.055908859,-0.202672184,0.06022051,-0.252696216,0.06400159,-0.301412165,0.019268781,-0.12349689,0.023918688,-0.187676787,0.028472513,-0.230465889,0.032862276,-0.272735953,-0.007500499,-0.10421747,-0.006215006,-0.153078258,-0.004569501,-0.186128676,-0.002897382,-0.220463574,Pitch_Backward
0,0,0.043332458,0.005506694,0.075447828,-0.031917453,0.093183219,-0.078393281,0.116925091,-0.126740098,0.068330467,-0.11894381,0.079274148,-0.180013597,0.081980854,-0.226631522,0.084761858,-0.271209449,0.042679846,-0.12883848,0.050980568,-0.200830162,0.053986251,-0.249543309,0.057947516,-0.300728559,0.015136272,-0.120516479,0.018222868,-0.183204293,0.021464795,-0.227151513,0.024335831,-0.270765066,-0.012854367,-0.099048615,-0.012680799,-0.145055771,-0.011292279,-0.178821087,-0.010617197,-0.214390218,Pitch_Backward
0,0,0.048082322,-0.0178563,0.075750053,-0.067570925,0.086586952,-0.115387917,0.095861882,-0.170082211,0.057586521,-0.122938097,0.064206481,-0.17727375,0.063663691,-0.214633763,0.059723705,-0.23772186,0.033270091,-0.111187935,0.035744905,-0.176155984,0.034901857,-0.209471822,0.033544987,-0.231869042,0.010575563,-0.086630881,0.013127178,-0.130816042,0.014825046,-0.160959363,0.013056725,-0.18362999,-0.010060459,-0.052165568,-0.006575674,-0.07809031,-0.006018043,-0.101261795,-0.010043353,-0.125180066,Roll_Left
