x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,Gesture
0.811641514,0.547574997,0.770045996,0.571562648,0.741469741,0.613250554,0.727696359,0.671129942,0.719662011,0.720605254,0.741275012,0.518228769,0.746640801,0.651403189,0.754663706,0.731746733,0.759836435,0.792712271,0.783304393,0.505123317,0.788516402,0.663574934,0.792465389,0.75848186,0.795076668,0.828731179,0.824285805,0.511404157,0.828634858,0.660857797,0.828920722,0.749027729,0.829531848,0.814726889,0.858276665,0.534566402,0.858871579,0.643204272,0.85452038,0.712055147,0.850014687,0.764703751,Pitch_Forward
0.794415832,0.848241985,0.753302217,0.826248109,0.720225394,0.774177492,0.710376382,0.715779603,0.717320621,0.657359302,0.761047125,0.71570003,0.761066616,0.6766752,0.767317951,0.661281943,0.776365697,0.641516924,0.79374063,0.720221937,0.803392708,0.676923931,0.811427712,0.65726912,0.82013762,0.631842852,0.822018564,0.739333272,0.834633887,0.691873312,0.84506166,0.668320775,0.853295088,0.639974594,0.846314609,0.768742502,0.860446811,0.728448272,0.868611097,0.706803322,0.873138189,0.679810524,Pitch_Backward
0.818279803,0.800536394,0.768173695,0.78507185,0.730039239,0.721443117,0.72234112,0.654790401,0.728939056,0.586504936,0.776121497,0.659688413,0.781231999,0.613031745,0.796217978,0.587953508,0.817247927,0.556169868,0.818045378,0.671402812,0.835628688,0.616918445,0.85115999,0.587877393,0.868255317,0.548055887,0.853219867,0.697851896,0.875150919,0.641049027,0.894593239,0.610630989,0.910985053,0.573989809,0.882283211,0.733146429,0.905476749,0.684820354,0.920849442,0.658358693,0.932875812,0.625139713,Pitch_Backward
0.797202706,0.787874758,0.746684194,0.784540176,0.704033494,0.727313697,0.686532795,0.662917912,0.677186668,0.602267981,0.725467145,0.646314859,0.713352919,0.588805795,0.715264559,0.563070059,0.718730509,0.533946216,0.761447608,0.638119519,0.754677594,0.576524794,0.754016995,0.543658912,0.753595889,0.508434117,0.79821974,0.65221417,0.795889556,0.588994741,0.797547281,0.553061962,0.796889842,0.51451844,0.833937705,0.679469883,0.83575213,0.624224603,0.8367697,0.591794312,0.834436476,0.557523847,Pitch_Backward
0.795378149,0.789600074,0.745630383,0.776799977,0.703857899,0.716455996,0.685175359,0.650053799,0.67646271,0.584190488,0.724885583,0.626853347,0.71559608,0.55647254,0.716785789,0.517071009,0.720279038,0.474949241,0.762250543,0.616275251,0.756590426,0.540391684,0.75674808,0.49686715,0.756492198,0.451336741,0.799161136,0.630880892,0.798174441,0.553792834,0.800924003,0.508541286,0.800559103,0.459902048,0.834501266,0.661248922,0.836887419,0.600845098,0.838376045,0.561779857,0.836959779,0.519983947,Pitch_Backward
0.798584282,0.78859663,0.746732414,0.771589577,0.704713941,0.705688477,0.688621163,0.632346034,0.687784135,0.560519874,0.72966367,0.61425221,0.725893497,0.533000708,0.729013979,0.484490931,0.734002054,0.434907705,0.76822412,0.60536921,0.767523885,0.519954801,0.769805908,0.465701103,0.770799339,0.409552574,0.805286229,0.62079978,0.807809651,0.538381517,0.813025773,0.485798895,0.814237773,0.430121362,0.839443028,0.651052237,0.844122648,0.584829748,0.847208798,0.539112687,0.847642004,0.491052657,Pitch_Backward
0.800878584,0.794760466,0.7558406,0.775648594,0.717465639,0.716387749,0.717312634,0.646147668,0.745348096,0.603186429,0.735150397,0.59703356,0.731423974,0.505717576,0.735921502,0.449712396,0.743120909,0.394186437,0.77275604,0.5870381,0.770939648,0.488952011,0.776303709,0.428448051,0.780435562,0.364774048,0.808004022,0.602479219,0.811236918,0.507448912,0.818200529,0.449019432,0.82161516,0.389740646,0.841558933,0.634287894,0.848021567,0.559165657,0.853258133,0.511258841,0.855147123,0.460687399,Pitch_Backward
0.803715944,0.803909242,0.75826329,0.776570499,0.720733225,0.706398368,0.723839998,0.632937253,0.755428493,0.596384823,0.743251443,0.578983903,0.74168098,0.483131945,0.74732244,0.426583171,0.755858839,0.370000958,0.781088233,0.572270095,0.7815184,0.468522489,0.787595928,0.406162858,0.792904139,0.340218067,0.815696597,0.591058135,0.820820749,0.492250264,0.828106463,0.431163579,0.832447052,0.369204223,0.8480317,0.626450479,0.854541957,0.548054099,0.860123992,0.497053385,0.863300681,0.443977952,Pitch_Backward
0.804279387,0.799725354,0.761401713,0.789839387,0.724119782,0.74615562,0.716271818,0.698415875,0.737499952,0.663713932,0.752271771,0.639285088,0.742572606,0.587446868,0.747575402,0.565720379,0.757432461,0.540756583,0.789203882,0.640739918,0.790202558,0.580263793,0.7975685,0.550182641,0.807495534,0.51441592,0.823773086,0.663387001,0.829851091,0.602458298,0.841249943,0.569729984,0.85075742,0.535607755,0.8551085,0.699860394,0.868598342,0.648373306,0.877099395,0.614942968,0.882391393,0.578167498,Pitch_Backward
0.806352377,0.817639351,0.763977885,0.8020401,0.727267206,0.754583716,0.721766591,0.705441236,0.749429405,0.67912215,0.760499358,0.651422918,0.755382895,0.596453428,0.758549511,0.583488703,0.76487869,0.569146633,0.797517657,0.657102168,0.801282048,0.59494257,0.807964921,0.57198298,0.81692028,0.546746194,0.831072509,0.685355365,0.840404093,0.621934175,0.852785289,0.593352318,0.862889111,0.564025342,0.860749602,0.727471769,0.876772523,0.675757587,0.887225628,0.644437969,0.893989265,0.609713912,Pitch_Backward
0.805361867,0.812320054,0.759998024,0.803351045,0.716975987,0.760564744,0.705588698,0.710950255,0.733486652,0.676366925,0.732445717,0.64846921,0.712946951,0.589179277,0.715273559,0.581718326,0.719814599,0.573561907,0.768399,0.641162813,0.752696276,0.576898515,0.753321886,0.56030333,0.754873276,0.542865574,0.805145264,0.661457658,0.797991514,0.594494402,0.799434602,0.568025172,0.796436608,0.537834227,0.84071821,0.696302712,0.844052374,0.645085394,0.84481293,0.614023805,0.838696122,0.580334485,Pitch_Backward
0.805221736,0.791453004,0.760449827,0.782841325,0.720457733,0.738045752,0.707239807,0.680548191,0.727091491,0.632734299,0.733781457,0.635752022,0.715153039,0.567622483,0.711152196,0.525461257,0.709759891,0.481670022,0.767865777,0.623108268,0.754623294,0.549282312,0.75017637,0.504105508,0.746193171,0.458545625,0.803557932,0.637219369,0.797289073,0.559795797,0.79700309,0.514160395,0.794471622,0.467629999,0.839008451,0.667980194,0.837693155,0.606248558,0.836165369,0.566522658,0.831670344,0.526304424,Pitch_Backward
0.807601154,0.795812786,0.759658277,0.777957916,0.71724844,0.729026496,0.700047076,0.667687535,0.715015292,0.606636882,0.725162089,0.629830182,0.700300276,0.553969264,0.687340975,0.507506728,0.676543295,0.459584415,0.755475998,0.615112007,0.73364073,0.535198808,0.720334232,0.484412998,0.70672214,0.43205744,0.789969027,0.622877657,0.77336514,0.542780757,0.764736772,0.491536021,0.75309366,0.439954668,0.826034725,0.645696819,0.816771626,0.580651045,0.809919119,0.536544561,0.799787939,0.491763055,Pitch_Backward
0.803884387,0.790632546,0.756958365,0.768951237,0.714389741,0.71661675,0.697276831,0.653106332,0.713611841,0.590826273,0.723632336,0.611092746,0.69964391,0.527170599,0.688534081,0.476880252,0.68021071,0.425773501,0.75448215,0.597654641,0.733772993,0.510301232,0.722453356,0.455600828,0.711614132,0.399855077,0.788737774,0.607261479,0.773343086,0.521287858,0.766907156,0.467330992,0.758194447,0.413772821,0.824101746,0.631947815,0.815290332,0.562930405,0.809850574,0.516868055,0.801617324,0.470400512,Pitch_Backward
0.809115469,0.784136415,0.759428203,0.755586743,0.723596811,0.686473906,0.713328004,0.616260767,0.716929913,0.550267935,0.75562346,0.600699008,0.754347444,0.531472385,0.760349154,0.494639516,0.769283414,0.454300106,0.793226063,0.598225176,0.796555698,0.523347676,0.802914441,0.480856925,0.809224308,0.435412407,0.828399539,0.617072761,0.834448934,0.542524457,0.842558086,0.499148786,0.848220944,0.454294324,0.860566974,0.64940089,0.867667079,0.587991297,0.872462451,0.547911704,0.875368536,0.5062626,Pitch_Backward
0.811281741,0.779294014,0.759435892,0.74531579,0.724516094,0.66782093,0.714285016,0.590133846,0.715221286,0.519869387,0.754906297,0.579064071,0.750757694,0.496423364,0.752835453,0.446646988,0.757200897,0.395424843,0.791030765,0.571952462,0.789157093,0.483446062,0.790918529,0.426918685,0.791858912,0.368278503,0.825354278,0.586997509,0.826493263,0.498678654,0.830245972,0.442020267,0.831263781,0.385076702,0.85771668,0.61719203,0.859939754,0.545419693,0.86146915,0.497388601,0.861029983,0.448269069,Pitch_Backward
0.815059006,0.778469682,0.761205554,0.732795,0.725843906,0.646743655,0.715883076,0.562642872,0.721600413,0.491369277,0.758553207,0.548749745,0.754360616,0.456041157,0.756178141,0.401513338,0.760399461,0.345620424,0.793331206,0.54127419,0.791475296,0.440757096,0.793319046,0.376582861,0.794971585,0.311177433,0.82629776,0.555727363,0.827621162,0.458766669,0.83067131,0.395978451,0.832016349,0.333411098,0.858285606,0.585259378,0.859629154,0.506983578,0.861497939,0.453980148,0.862031221,0.39952448,Pitch_Backward
0.817887008,0.777734876,0.763458133,0.729696751,0.728267789,0.637501538,0.717964828,0.548098266,0.725992918,0.472885877,0.759870052,0.532276809,0.75736773,0.432091534,0.759761393,0.371190846,0.764823079,0.310676008,0.794804871,0.522634625,0.794131696,0.413639277,0.796439588,0.342676401,0.798231483,0.271980584,0.827376306,0.535707116,0.829352498,0.432567179,0.832528949,0.364449561,0.833659828,0.29740867,0.858981967,0.564640224,0.860811472,0.481464446,0.863231719,0.424363315,0.863963544,0.366439819,Pitch_Backward
0.820590258,0.782809496,0.772233725,0.757223368,0.734285593,0.690198839,0.724706292,0.619724512,0.733924568,0.556851268,0.77181077,0.606000364,0.77214098,0.54269743,0.779812634,0.510336816,0.790871918,0.473599195,0.810984492,0.605199933,0.818144798,0.5343557,0.825640559,0.496603131,0.83417511,0.453558505,0.846774101,0.624064684,0.856186509,0.553677201,0.866049111,0.51348722,0.874641061,0.472336292,0.878484905,0.656345546,0.889861643,0.59702003,0.896488547,0.558689535,0.901662529,0.518015087,Pitch_Backward
0.825784683,0.765237212,0.779271543,0.749875486,0.740800381,0.684871554,0.724945068,0.62390852,0.712154746,0.567494392,0.758063316,0.602976918,0.7427966,0.549114585,0.737327158,0.520892978,0.73350364,0.491901249,0.789965093,0.592592061,0.775603056,0.532718658,0.768209934,0.5013327,0.761390567,0.470955163,0.823848844,0.606105804,0.815648377,0.544487476,0.809004426,0.510948181,0.800697386,0.476874053,0.858521044,0.635730803,0.854642451,0.585806191,0.849412441,0.553574264,0.842109442,0.520591736,Pitch_Backward
0.823618591,0.764755785,0.774579823,0.742868185,0.738377035,0.674171031,0.726185679,0.605216444,0.719729006,0.540740848,0.763065338,0.592952907,0.755842805,0.522520363,0.756193876,0.483071983,0.758217931,0.440609217,0.799115896,0.585042119,0.794132054,0.51014775,0.793385744,0.464649141,0.792059541,0.415789127,0.834431887,0.599689245,0.832661331,0.523654461,0.834072649,0.478565097,0.832808495,0.430569291,0.868594408,0.62877053,0.868295848,0.567173839,0.867743254,0.526622891,0.865512967,0.483906329,Pitch_Backward
0.827748835,0.783325434,0.775283039,0.747172475,0.740260899,0.669293284,0.729856253,0.593387127,0.72734797,0.52449441,0.769933045,0.582565546,0.762480497,0.501367509,0.762866676,0.454513162,0.765533507,0.405379564,0.805301487,0.575041175,0.799585819,0.487549722,0.798558891,0.43356511,0.797341585,0.376555979,0.839484513,0.589409292,0.8368963,0.502922118,0.83788687,0.449127376,0.837039232,0.394438803,0.872367978,0.618892372,0.871678531,0.548852503,0.871328771,0.50316155,0.869342327,0.456194341,Pitch_Backward
0.789130092,0.895273864,0.745799005,0.872981429,0.712200046,0.813095808,0.701830983,0.746513128,0.703821242,0.684769809,0.740572751,0.734486997,0.741041064,0.669022202,0.745665014,0.634133339,0.752882361,0.59788096,0.775177896,0.733365059,0.779070377,0.664512277,0.783997893,0.625995159,0.789064705,0.585652769,0.806962073,0.751679003,0.814961076,0.684623122,0.821724057,0.645877063,0.826629817,0.604584217,0.836525261,0.782395542,0.845584989,0.728372693,0.850305736,0.693289638,0.852857649,0.655659735,Pitch_Backward
0.799520373,0.892624378,0.753800035,0.869082689,0.720216632,0.806285262,0.71039325,0.738731503,0.715293825,0.673561692,0.749838948,0.723682165,0.753162503,0.6432603,0.760079205,0.593667507,0.769204378,0.544543266,0.786626875,0.721821904,0.793319881,0.636230111,0.800961733,0.578790069,0.807197213,0.519889891,0.819687307,0.741050482,0.829428911,0.658830166,0.838150084,0.603469729,0.843122661,0.545717955,0.848503292,0.772660017,0.859698951,0.707191527,0.866141617,0.6605196,0.870281756,0.611384988,Pitch_Backward
0.795977771,0.888641596,0.752005875,0.865761578,0.719887018,0.802802503,0.710868895,0.737040877,0.715613186,0.67069608,0.751293659,0.723434031,0.757507682,0.644302368,0.766797304,0.59425962,0.778856039,0.544852078,0.788126588,0.724492311,0.79832077,0.640698016,0.809049249,0.583458543,0.818811953,0.524100721,0.820357382,0.746242642,0.833968639,0.666687608,0.845847011,0.612293005,0.853823304,0.554769754,0.848201156,0.780053437,0.863784015,0.718240142,0.873027563,0.672068,0.879697978,0.622789443,Pitch_Backward
0.79496944,0.830072284,0.755751848,0.813890815,0.724122941,0.765798092,0.724484265,0.711730182,0.751441419,0.681123853,0.745792747,0.667690516,0.747143328,0.595623195,0.75535059,0.550470471,0.766213119,0.50602746,0.781087399,0.668137789,0.786676586,0.592465758,0.795573652,0.544524491,0.803769946,0.495183676,0.813529551,0.692031801,0.821479917,0.618433237,0.83200115,0.57213968,0.839369178,0.523364365,0.842550218,0.727977753,0.852844834,0.671675861,0.860648274,0.631087959,0.86620611,0.586516917,Pitch_Backward
0.808297634,0.640842378,0.781375229,0.688317955,0.743397474,0.689319551,0.710844696,0.666249692,0.675678134,0.650005043,0.741091549,0.606810212,0.72653228,0.583741546,0.725229323,0.558780432,0.726141274,0.525690496,0.761674404,0.558501005,0.755514145,0.516995788,0.754428983,0.494274408,0.751979709,0.468828678,0.784817338,0.526774883,0.781781614,0.479744017,0.780961514,0.455071062,0.77816993,0.43432188,0.809419394,0.509660959,0.808736682,0.460607857,0.806669116,0.437293291,0.800824761,0.420421779,Roll_Left
0.827234447,0.651010871,0.787527919,0.680863261,0.745291829,0.672539294,0.719143152,0.647177339,0.702777743,0.602905691,0.749472439,0.600637138,0.730457008,0.570673823,0.728742599,0.556842744,0.730312407,0.542250216,0.780183792,0.56984055,0.767361283,0.524904728,0.764982104,0.504706562,0.765086353,0.491590321,0.813511848,0.553722739,0.805237293,0.506315291,0.805239558,0.479590535,0.803476751,0.46283105,0.846570015,0.5528332,0.846041739,0.502827525,0.845919609,0.478112221,0.842187464,0.463102877,Roll_Left
